otu_id	assignment
denovo1131	Veillonella_denticariosi
denovo11310	Neisseria_sicca
denovo11313	Campylobacter_rectus
denovo11316	Porphyromonas_catoniae
denovo11318	Streptococcus_pseudopneumoniae
denovo11319	Lautropia_mirabilis
denovo11320	Veillonella_tobetsuensis
denovo11322	Streptococcus_dentisani
denovo11326	Veillonella_tobetsuensis
denovo1133	Megasphaera_micronuciformis
denovo11330	Streptococcus_tigurinus
denovo11331	Prevotella_denticola
denovo11333	Abiotrophia_defectiva
denovo11335	Haemophilus_parainfluenzae
denovo11337	Granulicatella_adiacens
denovo11338	Gordonia_malaquae
denovo11339	Fretibacterium_fastidiosum
denovo11340	Lactobacillus_salivarius
denovo11341	Capnocytophaga_ochracea
denovo11342	Staphylococcus_aureus_subsp._anaerobius
denovo11344	Alloprevotella_tannerae
denovo11345	Bacteroides_plebeius
denovo11346	Sporobacter_termitidis
denovo11347	Streptococcus_cristatus
denovo11348	Veillonella_parvula
denovo1135	Peptostreptococcus_stomatis
denovo11350	Porphyromonas_catoniae
denovo11352	Fusobacterium_periodonticum
denovo11354	Streptococcus_dentisani
denovo11356	Lactobacillus_parabrevis
denovo11361	Granulicatella_adiacens
denovo11363	Streptococcus_anginosus
denovo11364	Streptococcus_peroris
denovo11365	Staphylococcus_hominis_subsp._hominis
denovo11366	Streptococcus_lactarius
denovo11367	Corynebacterium_accolens
denovo1137	Dialister_invisus
denovo11373	Streptococcus_anginosus
denovo11374	Bacteroides_faecichinchillae
denovo11378	Skermanella_stibiiresistens
denovo11381	Staphylococcus_epidermidis
denovo11382	Desulfovibrio_africanus_subsp._uniflagellum
denovo11383	Anaerococcus_hydrogenalis
denovo11387	Veillonella_tobetsuensis
denovo11388	Corynebacterium_pseudodiphtheriticum
denovo11389	Actinomyces_viscosus
denovo11390	Prevotella_jejuni
denovo11396	Staphylococcus_epidermidis
denovo11399	Dialister_pneumosintes
denovo11400	Anaeromyxobacter_dehalogenans
denovo11401	Alloprevotella_rava
denovo11405	Prevotella_stercorea
denovo11406	Granulicatella_adiacens
denovo1141	Ureaplasma_parvum
denovo11410	Thermicanus_aegyptius
denovo11415	Prevotella_aurantiaca
denovo11416	Porphyromonas_endodontalis
denovo11417	Macrococcus_caseolyticus
denovo11418	Actinomyces_timonensis
denovo11420	Veillonella_parvula
denovo11421	Streptococcus_lactarius
denovo11423	Granulicatella_adiacens
denovo11430	Gemella_sanguinis
denovo11432	Streptococcus_parasanguinis
denovo11433	Shuttleworthia_satelles
denovo11438	Granulicatella_adiacens
denovo11441	Prevotella_melaninogenica
denovo11444	Ureaplasma_parvum
denovo11448	Prevotella_melaninogenica
denovo11450	Mogibacterium_vescum
denovo11452	Corynebacterium_simulans
denovo11453	Moraxella_catarrhalis
denovo11455	Megasphaera_micronuciformis
denovo11456	Porphyromonas_catoniae
denovo11457	Roseburia_inulinivorans
denovo11461	Veillonella_denticariosi
denovo11462	Corynebacterium_jeikeium
denovo11463	Zymomonas_mobilis_subsp._pomaceae
denovo11468	Actinomyces_viscosus
denovo11469	Prevotella_oris
denovo11471	Ruminococcus_flavefaciens
denovo11472	Prevotella_melaninogenica
denovo11473	Treponema_maltophilum
denovo11477	Tissierella_creatinini
denovo11478	Porphyromonas_catoniae
denovo11480	Veillonella_parvula
denovo11484	Granulicatella_adiacens
denovo11485	Capnocytophaga_leadbetteri
denovo11487	Leptotrichia_buccalis
denovo11493	Lactobacillus_fermentum
denovo11494	Veillonella_criceti
denovo11499	Peptoniphilus_tyrrelliae
denovo115	Capnocytophaga_granulosa
denovo1150	Eubacterium_sulci
denovo11501	Bacteroides_plebeius
denovo11503	Pseudomonas_aeruginosa
denovo11504	Eikenella_corrodens
denovo11505	Staphylococcus_aureus_subsp._anaerobius
denovo11506	Streptococcus_infantis
denovo11507	Veillonella_denticariosi
denovo11509	Actinomyces_georgiae
denovo11510	Leptotrichia_trevisanii
denovo11511	Lactobacillus_rogosae
denovo11512	Veillonella_tobetsuensis
denovo11513	Capnocytophaga_granulosa
denovo11514	Thermocrispum_municipale
denovo11515	Ureaplasma_parvum
denovo11519	Actinomyces_meyeri
denovo11520	Prevotella_veroralis
denovo11522	Tepidimonas_thermarum
denovo11524	Corynebacterium_amycolatum
denovo11525	Streptococcus_dentisani
denovo11526	Prevotella_jejuni
denovo11527	Granulicatella_adiacens
denovo11529	Prevotella_oralis
denovo1153	Bacteroides_coprophilus
denovo11530	Prevotella_oralis
denovo11531	Sporomusa_sphaeroides
denovo11533	Actinomyces_graevenitzii
denovo11534	Capnocytophaga_ochracea
denovo11536	Fusobacterium_russii
denovo11538	Porphyromonas_catoniae
denovo11548	Streptococcus_salivarius_subsp._salivarius
denovo11549	Enterococcus_faecalis
denovo11551	Fusobacterium_nucleatum_subsp._polymorphum
denovo11552	Neisseria_sicca
denovo11553	Shewanella_putrefaciens
denovo11555	Streptococcus_mutans
denovo11556	Lactobacillus_taiwanensis
denovo11559	Ruminococcus_obeum
denovo11560	Streptococcus_dentisani
denovo11561	Fusobacterium_naviforme
denovo11563	Veillonella_magna
denovo11564	Prevotella_jejuni
denovo11567	Granulicatella_adiacens
denovo11570	Bacteroides_acidifaciens
denovo11571	Prevotella_veroralis
denovo11575	Corynebacterium_mustelae
denovo11576	Atopobium_rimae
denovo11578	Actinomyces_cardiffensis
denovo1158	Porphyromonas_catoniae
denovo11581	Bacteroides_coprocola
denovo11584	Prevotella_bryantii
denovo11587	Actinobacillus_rossii
denovo11589	Porphyromonas_gingivalis
denovo1159	Selenomonas_infelix
denovo11593	Gemella_sanguinis
denovo11595	Gemella_sanguinis
denovo11596	Corynebacterium_xerosis
denovo1160	Tannerella_forsythia
denovo11600	Streptococcus_pneumoniae
denovo11603	Porphyromonas_catoniae
denovo11604	Granulicatella_adiacens
denovo11605	Neisseria_sicca
denovo11606	Dialister_micraerophilus
denovo11609	Prevotella_nanceiensis
denovo11612	Anaeroglobus_geminatus
denovo11616	Nocardiopsis_fildesensis
denovo11617	Prevotella_fusca
denovo11619	Leptotrichia_wadei
denovo11620	Rothia_dentocariosa
denovo11624	Alloprevotella_tannerae
denovo11625	Blautia_wexlerae
denovo11626	Staphylococcus_aureus_subsp._anaerobius
denovo11627	Neisseria_flavescens
denovo1163	Prevotella_melaninogenica
denovo11630	Porphyromonas_catoniae
denovo11631	Dialister_invisus
denovo11633	Granulicatella_elegans
denovo11639	Prevotella_pallens
denovo11640	Granulicatella_adiacens
denovo11643	Corynebacterium_pyruviciproducens
denovo11647	Staphylococcus_epidermidis
denovo11648	Streptococcus_parasanguinis
denovo11649	Centipeda_periodontii
denovo1165	Prevotella_jejuni
denovo11650	Veillonella_magna
denovo11655	Prevotella_melaninogenica
denovo11656	Alloprevotella_rava
denovo11657	Streptococcus_pseudopneumoniae
denovo11658	Prevotella_maculosa
denovo11663	Parabacteroides_gordonii
denovo11664	Alloprevotella_tannerae
denovo11668	Selenomonas_artemidis
denovo11669	Propionibacterium_acnes
denovo11673	Streptococcus_constellatus_subsp._constellatus
denovo11674	Streptococcus_cristatus
denovo11675	Neisseria_flavescens
denovo11678	Porphyromonas_catoniae
denovo11679	Butyricicoccus_pullicaecorum
denovo1168	Treponema_socranskii_subsp._socranskii
denovo11684	Solobacterium_moorei
denovo11687	Fusobacterium_nucleatum_subsp._polymorphum
denovo11688	Prevotella_loescheii
denovo11689	Actinomyces_meyeri
denovo11691	Streptococcus_salivarius_subsp._salivarius
denovo11692	Veillonella_criceti
denovo11693	Bacteroides_acidifaciens
denovo11698	Prevotella_pallens
denovo11699	Bacteroides_coprophilus
denovo11700	Granulicatella_adiacens
denovo11702	Streptococcus_parasanguinis
denovo11705	Veillonella_tobetsuensis
denovo11706	Actinomyces_georgiae
denovo11707	Alloprevotella_rava
denovo11712	Fusobacterium_naviforme
denovo11713	Schwartzia_succinivorans
denovo11714	Prevotella_oralis
denovo11715	Veillonella_criceti
denovo11716	Rothia_dentocariosa
denovo11717	Veillonella_parvula
denovo11718	Actinomyces_vaccimaxillae
denovo11719	Streptococcus_parasanguinis
denovo1172	Enterococcus_faecalis
denovo11721	Streptococcus_alactolyticus
denovo11722	Schwartzia_succinivorans
denovo11723	Streptococcus_dentisani
denovo11724	Streptococcus_dentisani
denovo11725	Veillonella_criceti
denovo11732	Streptococcus_tigurinus
denovo11734	Streptococcus_salivarius_subsp._salivarius
denovo11737	Curtobacterium_luteum
denovo11743	Porphyromonas_catoniae
denovo11745	Fusobacterium_nucleatum_subsp._polymorphum
denovo11747	Granulicatella_adiacens
denovo11748	Porphyromonas_gingivalis
denovo11751	Dialister_invisus
denovo11752	Alloprevotella_tannerae
denovo11754	Staphylococcus_aureus_subsp._anaerobius
denovo11755	Actinomyces_odontolyticus
denovo11756	Treponema_socranskii_subsp._buccale
denovo11757	Porphyromonas_catoniae
denovo11760	Staphylococcus_hominis_subsp._hominis
denovo11761	Fusobacterium_nucleatum_subsp._polymorphum
denovo11764	Streptococcus_constellatus_subsp._constellatus
denovo11765	Treponema_medium
denovo11766	Dialister_pneumosintes
denovo11767	Marinomonas_arenicola
denovo1177	Streptococcus_vestibularis
denovo11770	Prevotella_histicola
denovo11771	Atopobium_parvulum
denovo11772	Leuconostoc_mesenteroides_subsp._mesenteroides
denovo11773	Streptococcus_salivarius_subsp._salivarius
denovo11777	Microvirgula_aerodenitrificans
denovo11778	Streptococcus_dentisani
denovo11779	Prevotella_veroralis
denovo1178	Bacillus_methanolicus
denovo11783	Neisseria_sicca
denovo11784	Corynebacterium_simulans
denovo11790	Mycoplasma_salivarium
denovo11793	Veillonella_tobetsuensis
denovo11796	Bacteroides_acidifaciens
denovo11798	Prevotella_dentalis
denovo118	Streptococcus_tigurinus
denovo1180	Staphylococcus_epidermidis
denovo11802	Streptococcus_parasanguinis
denovo11809	Lactobacillus_fermentum
denovo11813	Parvimonas_micra
denovo11814	Streptococcus_pseudopneumoniae
denovo11816	Prevotella_denticola
denovo11818	Prevotella_denticola
denovo1182	Streptococcus_gallinaceus
denovo11821	Prevotella_salivae
denovo11823	Solobacterium_moorei
denovo11826	Prevotella_loescheii
denovo11827	Streptococcus_dentisani
denovo11829	Solobacterium_moorei
denovo11830	Porphyromonas_bennonis
denovo11833	Roseburia_cecicola
denovo11834	Porphyromonas_catoniae
denovo11837	Fusobacterium_canifelinum
denovo11839	Porphyromonas_catoniae
denovo11840	Porphyromonas_catoniae
denovo11841	Prevotella_nanceiensis
denovo11842	Enterococcus_faecalis
denovo11845	Actinomyces_oris
denovo11847	Dialister_pneumosintes
denovo11849	Prevotella_nanceiensis
denovo11850	Dialister_pneumosintes
denovo11851	Lautropia_mirabilis
denovo11853	Mobiluncus_mulieris
denovo11854	Prevotella_nanceiensis
denovo11857	Treponema_lecithinolyticum
denovo11860	Riemerella_columbina
denovo11865	Prevotella_denticola
denovo11868	Prevotella_saccharolytica
denovo11869	Prevotella_salivae
denovo11871	Pedobacter_duraquae
denovo11873	Megasphaera_micronuciformis
denovo11874	Actinomyces_graevenitzii
denovo11876	Neisseria_flavescens
denovo11877	Prevotella_veroralis
denovo1188	Aureibacter_tunicatorum
denovo11882	Enterococcus_faecalis
denovo11884	Peptostreptococcus_stomatis
denovo11886	Granulicatella_adiacens
denovo11887	Dialister_invisus
denovo11888	Prevotella_loescheii
denovo11891	Fusobacterium_nucleatum_subsp._polymorphum
denovo11892	Methylocaldum_szegediense
denovo11895	Streptococcus_infantis
denovo11896	Mogibacterium_vescum
denovo11897	Veillonella_tobetsuensis
denovo11898	Prevotella_denticola
denovo11899	Granulicatella_adiacens
denovo119	Capnocytophaga_gingivalis
denovo11901	Lachnoanaerobaculum_umeaense
denovo11903	Prevotella_oris
denovo11904	Clostridium_termitidis
denovo11907	Prevotella_nanceiensis
denovo11909	Paracoccus_alcaliphilus
denovo11910	Gemella_haemolysans
denovo11914	Lactobacillus_gasseri
denovo11916	Bulleidia_extructa
denovo11919	Actinomyces_viscosus
denovo11921	Staphylococcus_epidermidis
denovo11924	Dialister_invisus
denovo11927	Granulicatella_adiacens
denovo11929	Prevotella_melaninogenica
denovo11930	Anaerococcus_murdochii
denovo11931	Veillonella_parvula
denovo11933	Actinomyces_oris
denovo11937	Murdochiella_asaccharolytica
denovo11939	Staphylococcus_aureus_subsp._anaerobius
denovo1195	Streptococcus_dentisani
denovo11951	Porphyromonas_catoniae
denovo11952	Streptococcus_vestibularis
denovo11953	Lactobacillus_fermentum
denovo11954	Staphylococcus_aureus_subsp._anaerobius
denovo11957	Lautropia_mirabilis
denovo11958	Streptococcus_infantis
denovo1196	Streptococcus_parasanguinis
denovo11962	Veillonella_magna
denovo11964	Staphylococcus_aureus_subsp._anaerobius
denovo11965	Granulicatella_adiacens
denovo11967	Prevotella_nanceiensis
denovo1197	Parvimonas_micra
denovo11971	Varibaculum_cambriense
denovo11974	Ohtaekwangia_koreensis
denovo11980	Prevotella_pleuritidis
denovo11982	Prevotella_nanceiensis
denovo11984	Ilumatobacter_fluminis
denovo11985	Prevotella_denticola
denovo11987	Actinomyces_israelii
denovo11988	Prevotella_melaninogenica
denovo11989	Corynebacterium_pseudodiphtheriticum
denovo1199	Coprococcus_eutactus
denovo11990	Leptotrichia_goodfellowii
denovo11992	Fusobacterium_nucleatum_subsp._polymorphum
denovo11994	Alloprevotella_tannerae
denovo11995	Streptococcus_peroris
denovo11998	Streptococcus_dentisani
denovo12	Selenomonas_infelix
denovo120	Gemella_haemolysans
denovo12002	Porphyromonas_catoniae
denovo12004	Streptococcus_anginosus
denovo12007	Prevotella_melaninogenica
denovo12008	Mobiluncus_mulieris
denovo1201	Prevotella_denticola
denovo12011	Altererythrobacter_marinus
denovo12012	Anaerococcus_octavius
denovo12013	Prevotella_melaninogenica
denovo12017	Streptococcus_pneumoniae
denovo12018	Streptococcus_salivarius_subsp._thermophilus
denovo1202	Prevotella_denticola
denovo12020	Leucobacter_tardus
denovo12021	Prevotella_nanceiensis
denovo12022	Capnocytophaga_gingivalis
denovo12023	Propionibacterium_acnes
denovo12024	Prevotella_pallens
denovo12027	Porphyromonas_gingivalis
denovo12029	Prevotella_jejuni
denovo12033	Corynebacterium_simulans
denovo12036	Prevotella_nanceiensis
denovo12037	Amnibacterium_kyonggiense
denovo12039	Staphylococcus_aureus_subsp._anaerobius
denovo1204	Lactobacillus_brevis
denovo12040	Rothia_mucilaginosa
denovo12041	Veillonella_tobetsuensis
denovo12042	Selenomonas_noxia
denovo12043	Actinomyces_odontolyticus
denovo12048	Rothia_mucilaginosa
denovo12049	Prevotella_oris
denovo1205	Prevotella_oris
denovo12050	Corynebacterium_aurimucosum
denovo12051	Prevotella_melaninogenica
denovo12052	Aeromicrobium_tamlense
denovo12053	Granulicatella_adiacens
denovo12054	Aeromicrobium_fastidiosum
denovo12057	Prevotella_denticola
denovo12058	Granulicatella_adiacens
denovo12063	Prevotella_melaninogenica
denovo12064	Fusobacterium_naviforme
denovo12065	Streptococcus_alactolyticus
denovo12066	Rothia_mucilaginosa
denovo12067	Schwartzia_succinivorans
denovo12069	Porphyromonas_catoniae
denovo12070	Anaerococcus_lactolyticus
denovo12073	Staphylococcus_aureus_subsp._anaerobius
denovo12074	Porphyromonas_catoniae
denovo12082	Porphyromonas_catoniae
denovo12083	Prevotella_oris
denovo12085	Prevotella_pallens
denovo12087	Eikenella_corrodens
denovo1209	Prevotella_jejuni
denovo12090	Ramlibacter_solisilvae
denovo12094	Oribacterium_sinus
denovo12096	Solirubrobacter_soli
denovo12098	Staphylococcus_aureus_subsp._anaerobius
denovo12099	Prevotella_pallens
denovo1210	Prevotella_scopos
denovo12103	Haemophilus_parainfluenzae
denovo12105	Streptococcus_gordonii
denovo12106	Dialister_invisus
denovo12107	Dyadobacter_soli
denovo12109	Porphyromonas_catoniae
denovo1211	Prevotella_intermedia
denovo12113	Prevotella_histicola
denovo12114	Veillonella_parvula
denovo12116	Terriglobus_tenax
denovo12118	Propionibacterium_acnes
denovo12119	Prevotella_maculosa
denovo12121	Prevotella_buccalis
denovo12122	Prevotella_jejuni
denovo12125	Ureaplasma_parvum
denovo12126	Streptococcus_dentisani
denovo12127	Ureaplasma_parvum
denovo12128	Prevotella_baroniae
denovo12129	Staphylococcus_epidermidis
denovo1213	Magnetococcus_marinus
denovo12130	Staphylococcus_aureus_subsp._anaerobius
denovo12137	Atopobium_vaginae
denovo12141	Prevotella_melaninogenica
denovo12145	Sulfurospirillum_deleyianum
denovo12147	Prevotella_melaninogenica
denovo1215	Corynebacterium_simulans
denovo12154	Veillonella_tobetsuensis
denovo12155	Ureaplasma_parvum
denovo12156	Chryseobacterium_palustre
denovo12158	Enterococcus_faecalis
denovo1216	Lachnoanaerobaculum_saburreum
denovo12160	Streptococcus_dentisani
denovo12162	Arenimonas_malthae
denovo12163	Selenomonas_artemidis
denovo12164	Porphyromonas_gulae
denovo12165	Neisseria_sicca
denovo12166	Prevotella_aurantiaca
denovo12167	Leptotrichia_shahii
denovo1217	Treponema_medium
denovo12170	Porphyromonas_catoniae
denovo12172	Prevotella_bivia
denovo12176	Prevotella_baroniae
denovo12177	Actinomyces_turicensis
denovo12179	Alloprevotella_tannerae
denovo12180	Hydrogenobacter_hydrogenophilus
denovo12182	Streptococcus_parasanguinis
denovo12183	Streptococcus_parasanguinis
denovo12187	Alloprevotella_tannerae
denovo12189	Lactobacillus_taiwanensis
denovo1219	Porphyromonas_catoniae
denovo12190	Eubacterium_yurii_subsp._margaretiae
denovo12193	Lactobacillus_fermentum
denovo12195	Porphyromonas_catoniae
denovo12196	Corynebacterium_simulans
denovo12197	Porphyromonas_catoniae
denovo12198	Stomatobaculum_longum
denovo122	Parvimonas_micra
denovo1220	Alloprevotella_rava
denovo12200	Streptococcus_salivarius_subsp._salivarius
denovo12201	Gemella_haemolysans
denovo12202	Gemella_morbillorum
denovo12204	Actinomyces_johnsonii
denovo12206	Campylobacter_concisus
denovo12207	Tessaracoccus_bendigoensis
denovo12208	Capnocytophaga_leadbetteri
denovo12209	Porphyromonas_catoniae
denovo12210	Fusobacterium_naviforme
denovo12212	Eubacterium_minutum
denovo12213	Fusobacterium_nucleatum_subsp._polymorphum
denovo12214	Staphylococcus_aureus_subsp._anaerobius
denovo12215	Massilia_yuzhufengensis
denovo12216	Prevotella_jejuni
denovo12218	Alloprevotella_rava
denovo12221	Streptococcus_sanguinis
denovo12225	Treponema_socranskii_subsp._socranskii
denovo12226	Lactobacillus_rhamnosus
denovo12228	Prevotella_pallens
denovo12229	Alloprevotella_rava
denovo12231	Porphyromonas_catoniae
denovo12233	Dialister_invisus
denovo12235	Streptococcus_anginosus
denovo12236	Treponema_medium
denovo12240	Prevotella_oris
denovo12242	Capnocytophaga_leadbetteri
denovo12244	Halochromatium_salexigens
denovo12247	Algoriphagus_yeomjeoni
denovo12249	Prevotella_denticola
denovo12250	Eikenella_corrodens
denovo12255	Streptococcus_pseudopneumoniae
denovo12257	Prevotella_nigrescens
denovo12259	Paraprevotella_xylaniphila
denovo12260	Leptotrichia_wadei
denovo12261	Ureaplasma_parvum
denovo12263	Zoogloea_caeni
denovo12264	Veillonella_magna
denovo12265	Corynebacterium_tuberculostearicum
denovo12267	Streptococcus_peroris
denovo12270	Veillonella_parvula
denovo12271	Prevotella_jejuni
denovo12272	Veillonella_parvula
denovo12276	Bilophila_wadsworthia
denovo1228	Prevotella_melaninogenica
denovo12281	Corynebacterium_pseudodiphtheriticum
denovo12282	Porphyromonas_endodontalis
denovo12283	Clostridium_methylpentosum
denovo12284	Staphylococcus_epidermidis
denovo12287	Veillonella_tobetsuensis
denovo12288	Prevotella_jejuni
denovo12290	Actinomyces_israelii
denovo12291	Pseudomonas_aeruginosa
denovo12292	Alloprevotella_tannerae
denovo12293	Porphyromonas_catoniae
denovo12296	Actinomyces_europaeus
denovo12297	Neisseria_sicca
denovo12299	Veillonella_parvula
